|ID DO ALUNO|ANO|QUADRIMESTRE|DISCIPLINA|COD_DISCIPLINA|CATEGORIA|ANO_QUAD|QUAD_CURSADO|ANOS_NA_UNIVER|SIGLA|T|P|I|CRED|CONCEITO|CONCEITO_CRED|PORC_APROV|PORC_REPROV|PORC_ABANDO|CRED_POR_QUAD|DIFERENCA_A_MEDIA|Z_SCORE|CR_ACUMULADO|CR_QUAD|CR_ATE_QUAD_ANTERIOR|CR_POR_ANO|A|B|C|D|F|O|APROVADO|REPROVADO|ABANDONO
4301|86.0|2017.0|3º Quadrimestre|sensores e transdutores|ESTA010-17|Opção Limitada|2017.03º Quadrimestre|15|5|ESTA010-17|3|1|4|4|1.0|4.0|0.8888888888888888|0.037037037037037035|0.07407407407407407|17|5.4|1.255248347931831|2.3448275862068964|2.411764705882353|2.337579617834395|2.4210526315789473|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4302|86.0|2017.0|3º Quadrimestre|estagio curricular ii em engenharia de instrumentacao, automacao e robotica|ESTA901-13|Opção Limitada|2017.03º Quadrimestre|15|5|EN1702|0|7|0|7|3.0|21.0|1.0|0.0|0.0|17|5.4|1.255248347931831|2.3448275862068964|2.411764705882353|2.337579617834395|2.4210526315789473|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4303|86.0|2017.0|3º Quadrimestre|maquinas eletricas|ESTA016-17|Opção Limitada|2017.03º Quadrimestre|15|5|ESTA016-17|4|0|4|4|2.0|8.0|0.8214285714285714|0.17857142857142858|0.0|17|5.4|1.255248347931831|2.3448275862068964|2.411764705882353|2.337579617834395|2.4210526315789473|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4304|87.0|2011.0|2º Quadrimestre|bases computacionais da ciencia|BIM0005-13|Obrigatória|2011.02º Quadrimestre|1|0|BIS0005-15|0|2|2|2|2.0|4.0|0.9371069182389937|0.0440251572327044|0.018867924528301886|12|-0.5|-0.15249857033260467|1.616|2.0833333333333335|4.0|1.76|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4305|87.0|2011.0|2º Quadrimestre|bases matematicas|BIN0003-13|Obrigatória|2011.02º Quadrimestre|1|0|BIS0003-15|4|0|5|4|0.0|0.0|0.7584745762711864|0.24152542372881355|0.0|12|-0.5|-0.15249857033260467|1.616|2.0833333333333335|4.0|1.76|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4306|87.0|2011.0|2º Quadrimestre|origem da vida e diversidade dos seres vivos|BIL0304-13|Obrigatória|2011.02º Quadrimestre|1|0|BC0304|3|0|4|3|3.0|9.0|0.9421487603305785|0.05785123966942149|0.0|12|-0.5|-0.15249857033260467|1.616|2.0833333333333335|4.0|1.76|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4307|87.0|2011.0|2º Quadrimestre|estrutura da materia|BIK0102-13|Obrigatória|2011.02º Quadrimestre|1|0|BIK0102-15|3|0|4|3|4.0|12.0|0.9253731343283582|0.05970149253731343|0.014925373134328358|12|-0.5|-0.15249857033260467|1.616|2.0833333333333335|4.0|1.76|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4308|87.0|2011.0|3º Quadrimestre|geometria analitica|BCN0404-13|Obrigatória|2011.03º Quadrimestre|2|0|BCN0404-15|3|0|6|3|0.0|0.0|0.6285714285714286|0.3314285714285714|0.04|13|0.5|0.15249857033260467|1.616|1.4615384615384615|2.0833333333333335|1.76|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4309|87.0|2011.0|3º Quadrimestre|natureza da informacao|BCM0504-13|Obrigatória|2011.03º Quadrimestre|2|0|BCM0504-15|3|0|4|3|3.0|9.0|0.9382716049382716|0.043209876543209874|0.018518518518518517|13|0.5|0.15249857033260467|1.616|1.4615384615384615|2.0833333333333335|1.76|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4310|87.0|2011.0|3º Quadrimestre|transformacoes nos seres vivos e ambiente|BCL0306-13|Obrigatória|2011.03º Quadrimestre|2|0|BC0306|3|0|4|3|2.0|6.0|0.9685863874345549|0.02617801047120419|0.005235602094240838|13|0.5|0.15249857033260467|1.616|1.4615384615384615|2.0833333333333335|1.76|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4311|87.0|2011.0|3º Quadrimestre|funcoes de uma variavel|BCN0402-13|Obrigatória|2011.03º Quadrimestre|2|0|BCN0402-15|4|0|6|4|1.0|4.0|0.6612021857923497|0.2786885245901639|0.060109289617486336|13|0.5|0.15249857033260467|1.616|1.4615384615384615|2.0833333333333335|1.76|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4312|87.0|2012.0|1º Quadrimestre|processamento da informacao|BCM0505-13|Obrigatória|2012.01º Quadrimestre|3|1|BCM0505-15|3|2|5|5|3.0|15.0|0.8509316770186336|0.13664596273291926|0.012422360248447204|14|1.5|0.457495710997814|1.616|2.0714285714285716|1.76|1.72|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4313|87.0|2012.0|1º Quadrimestre|transformacoes quimicas|BCL0307-13|Obrigatória|2012.01º Quadrimestre|3|1|BCL0307-15|3|2|6|5|2.0|10.0|0.8650306748466258|0.11042944785276074|0.024539877300613498|14|1.5|0.457495710997814|1.616|2.0714285714285716|1.76|1.72|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4314|87.0|2012.0|1º Quadrimestre|introducao as equacoes diferenciais ordinarias|BCN0405-13|Obrigatória|2012.01º Quadrimestre|3|1|BCN0405-15|4|0|4|4|1.0|4.0|0.6317991631799164|0.32217573221757323|0.04602510460251046|14|1.5|0.457495710997814|1.616|2.0714285714285716|1.76|1.72|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4315|87.0|2012.0|2º Quadrimestre|transformacoes bioquimicas|BCL0308-13|Obrigatória|2012.02º Quadrimestre|4|1|BC0308|3|2|6|5|2.0|10.0|0.9308510638297872|0.06382978723404255|0.005319148936170213|20|7.5|2.28747855498907|1.616|1.8|1.8717948717948718|1.72|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4316|87.0|2012.0|2º Quadrimestre|fenomenos eletromagneticos|BCJ0209-13|Obrigatória|2012.02º Quadrimestre|4|1|BCJ0203-15|4|1|6|5|1.0|5.0|0.7581395348837209|0.2186046511627907|0.023255813953488372|20|7.5|2.28747855498907|1.616|1.8|1.8717948717948718|1.72|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4317|87.0|2012.0|2º Quadrimestre|engenharia economica|ESTX104-13|Opção Limitada|2012.02º Quadrimestre|4|1|ESTO013-17|4|0|4|4|0.0|0.0|0.88|0.12|0.0|20|7.5|2.28747855498907|1.616|1.8|1.8717948717948718|1.72|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4318|87.0|2012.0|2º Quadrimestre|comunicacao e redes|BCM0506-13|Obrigatória|2012.02º Quadrimestre|4|1|BCM0506-15|3|0|4|3|4.0|12.0|0.9147286821705426|0.06976744186046512|0.015503875968992248|20|7.5|2.28747855498907|1.616|1.8|1.8717948717948718|1.72|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4319|87.0|2012.0|2º Quadrimestre|estrutura e dinamica social|BIQ0602-13|Obrigatória|2012.02º Quadrimestre|4|1|BIQ0602-15|3|0|4|3|3.0|9.0|0.9856115107913669|0.014388489208633094|0.0|20|7.5|2.28747855498907|1.616|1.8|1.8717948717948718|1.72|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4320|87.0|2012.0|3º Quadrimestre|algebra linear|MCTB001-13|Opção Limitada|2012.03º Quadrimestre|5|1|MCTB001-17|6|0|5|6|0.0|0.0|0.7125748502994012|0.23353293413173654|0.05389221556886228|16|3.5|1.0674899923282326|1.616|1.3125|1.847457627118644|1.72|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4321|87.0|2012.0|3º Quadrimestre|introducao a probabilidade e a estatistica|BIN0406-13|Obrigatória|2012.03º Quadrimestre|5|1|BIN0406-15|3|0|4|3|1.0|3.0|0.8358974358974359|0.13333333333333333|0.03076923076923077|16|3.5|1.0674899923282326|1.616|1.3125|1.847457627118644|1.72|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4322|87.0|2012.0|3º Quadrimestre|fisica quantica|BCK0103-13|Obrigatória|2012.03º Quadrimestre|5|1|BCK0103-15|3|0|4|3|2.0|6.0|0.7075471698113207|0.27358490566037735|0.018867924528301886|16|3.5|1.0674899923282326|1.616|1.3125|1.847457627118644|1.72|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4323|87.0|2012.0|3º Quadrimestre|historia da matematica|MCTD010-13|Livre Escolha|2012.03º Quadrimestre|5|1|MCTD010-18|4|0|4|4|3.0|12.0|0.9166666666666666|0.0|0.08333333333333333|16|3.5|1.0674899923282326|1.616|1.3125|1.847457627118644|1.72|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4324|87.0|2013.0|1º Quadrimestre|geometria analitica|BCN0404-13|Obrigatória|2013.01º Quadrimestre|6|2|BCN0404-15|3|0|6|3|2.0|6.0|0.6285714285714286|0.3314285714285714|0.04|8|-4.5|-1.372487132993442|1.616|2.875|1.7333333333333334|1.5483870967741935|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4325|87.0|2013.0|1º Quadrimestre|historia do urbanismo|ESZX081-13|Livre Escolha|2013.01º Quadrimestre|6|2|EN4106|2|0|4|2|4.0|8.0|1.0|0.0|0.0|8|-4.5|-1.372487132993442|1.616|2.875|1.7333333333333334|1.5483870967741935|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4326|87.0|2013.0|1º Quadrimestre|ciencia, tecnologia e sociedade|BIR0603-13|Obrigatória|2013.01º Quadrimestre|6|2|BIR0603-15|3|0|4|3|3.0|9.0|0.9568965517241379|0.017241379310344827|0.02586206896551724|8|-4.5|-1.372487132993442|1.616|2.875|1.7333333333333334|1.5483870967741935|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4327|87.0|2013.0|2º Quadrimestre|circuitos eletricos e fotonica|ESTO001-13|Opção Limitada|2013.02º Quadrimestre|7|2|ESTO001-17|3|1|5|4|0.0|0.0|0.6914893617021277|0.26595744680851063|0.0425531914893617|12|-0.5|-0.15249857033260467|1.616|1.0|1.8433734939759037|1.5483870967741935|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4328|87.0|2013.0|2º Quadrimestre|materiais e suas propriedades|ESTO006-13|Opção Limitada|2013.02º Quadrimestre|7|2|ESTO006-17|3|1|5|4|1.0|4.0|0.8734177215189873|0.11392405063291139|0.012658227848101266|12|-0.5|-0.15249857033260467|1.616|1.0|1.8433734939759037|1.5483870967741935|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4329|87.0|2013.0|2º Quadrimestre|inteligencia artificial|MCTA014-13|Opção Limitada|2013.02º Quadrimestre|7|2|MCTA014-15|3|1|4|4|2.0|8.0|0.7931034482758621|0.14942528735632185|0.05747126436781609|12|-0.5|-0.15249857033260467|1.616|1.0|1.8433734939759037|1.5483870967741935|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4330|87.0|2013.0|3º Quadrimestre|bases epistemologicas da ciencia moderna|BIR0004-13|Obrigatória|2013.03º Quadrimestre|8|2|BIR0004-15|3|0|4|3|3.0|9.0|0.9182692307692307|0.04807692307692308|0.03365384615384615|11|-1.5|-0.457495710997814|1.616|1.1818181818181819|1.736842105263158|1.5483870967741935|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4331|87.0|2013.0|3º Quadrimestre|instrumentacao e controle|ESTO004-13|Opção Limitada|2013.03º Quadrimestre|8|2|ESTO004-17|3|1|5|4|0.0|0.0|0.8481012658227848|0.11392405063291139|0.0379746835443038|11|-1.5|-0.457495710997814|1.616|1.1818181818181819|1.736842105263158|1.5483870967741935|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4332|87.0|2013.0|3º Quadrimestre|ciencia dos materiais|ESTM004-13|Opção Limitada|2013.03º Quadrimestre|8|2|ESTM004-17|4|0|4|4|1.0|4.0|1.0|0.0|0.0|11|-1.5|-0.457495710997814|1.616|1.1818181818181819|1.736842105263158|1.5483870967741935|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4333|87.0|2014.0|1º Quadrimestre|interacoes atomicas e moleculares|BCK0104-13|Obrigatória|2014.01º Quadrimestre|9|3|BCK0104-15|3|0|4|3|2.0|6.0|0.775|0.18|0.045|13|0.5|0.15249857033260467|1.616|2.1538461538461537|1.679245283018868|1.6666666666666667|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4334|87.0|2014.0|1º Quadrimestre|engenharia economica|ESTO002-13|Opção Limitada|2014.01º Quadrimestre|9|3|ESTO013-17|4|0|4|4|0.0|0.0|0.88|0.12|0.0|13|0.5|0.15249857033260467|1.616|2.1538461538461537|1.679245283018868|1.6666666666666667|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4335|87.0|2014.0|1º Quadrimestre|informacao e sociedade|ESZI001-13|Livre Escolha|2014.01º Quadrimestre|9|3|ESZI027-17|2|0|3|2|3.0|6.0|1.0|0.0|0.0|13|0.5|0.15249857033260467|1.616|2.1538461538461537|1.679245283018868|1.6666666666666667|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4336|87.0|2014.0|1º Quadrimestre|gestao urbano-ambiental|ESZU011-13|Livre Escolha|2014.01º Quadrimestre|9|3|ESZU011-17|3|1|4|4|4.0|16.0|1.0|0.0|0.0|13|0.5|0.15249857033260467|1.616|2.1538461538461537|1.679245283018868|1.6666666666666667|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4337|87.0|2014.0|2º Quadrimestre|mecanica dos fluidos i|ESTO007-13|Opção Limitada|2014.02º Quadrimestre|10|3|ESTO015-17|4|0|5|4|0.0|0.0|0.648936170212766|0.2765957446808511|0.07446808510638298|12|-0.5|-0.15249857033260467|1.616|1.0|1.73109243697479|1.6666666666666667|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4338|87.0|2014.0|2º Quadrimestre|materiais metalicos|ESTM005-13|Opção Limitada|2014.02º Quadrimestre|10|3|ESTM005-17|4|0|4|4|2.0|8.0|0.75|0.25|0.0|12|-0.5|-0.15249857033260467|1.616|1.0|1.73109243697479|1.6666666666666667|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4339|87.0|2014.0|2º Quadrimestre|materiais polimericos|ESTM006-13|Opção Limitada|2014.02º Quadrimestre|10|3|ESTM006-17|3|1|4|4|1.0|4.0|1.0|0.0|0.0|12|-0.5|-0.15249857033260467|1.616|1.0|1.73109243697479|1.6666666666666667|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4340|87.0|2014.0|3º Quadrimestre|mecanica dos solidos i|ESTO008-13|Opção Limitada|2014.03º Quadrimestre|11|3|ESTO008-17|3|1|5|4|0.0|0.0|0.7653061224489796|0.23469387755102042|0.0|17|4.5|1.372487132993442|1.616|1.7647058823529411|1.6641221374045803|1.6666666666666667|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4341|87.0|2014.0|3º Quadrimestre|engenharia economica|ESTO002-13|Opção Limitada|2014.03º Quadrimestre|11|3|ESTO013-17|4|0|4|4|3.0|12.0|0.88|0.12|0.0|17|4.5|1.372487132993442|1.616|1.7647058823529411|1.6641221374045803|1.6666666666666667|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4342|87.0|2014.0|3º Quadrimestre|engenharia unificada i|ESTO900-13|Opção Limitada|2014.03º Quadrimestre|11|3|ESTO902-17|0|2|5|2|4.0|8.0|1.0|0.0|0.0|17|4.5|1.372487132993442|1.616|1.7647058823529411|1.6641221374045803|1.6666666666666667|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4343|87.0|2014.0|3º Quadrimestre|poluicao atmosferica|ESTU012-13|Opção Limitada|2014.03º Quadrimestre|11|3|ESTU012-17|3|0|4|3|2.0|6.0|1.0|0.0|0.0|17|4.5|1.372487132993442|1.616|1.7647058823529411|1.6641221374045803|1.6666666666666667|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4344|87.0|2014.0|3º Quadrimestre|topicos experimentais em materiais i|ESTM002-13|Opção Limitada|2014.03º Quadrimestre|11|3|ESTM002-17|0|4|4|4|1.0|4.0|1.0|0.0|0.0|17|4.5|1.372487132993442|1.616|1.7647058823529411|1.6641221374045803|1.6666666666666667|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4345|87.0|2015.0|1º Quadrimestre|algoritmos e estruturas de dados i|MCTA001-13|Opção Limitada|2015.01º Quadrimestre|12|4|MCTA001-17|2|2|4|4|0.0|0.0|0.8108108108108109|0.13513513513513514|0.05405405405405406|12|-0.5|-0.15249857033260467|1.616|1.6666666666666667|1.6756756756756757|1.5789473684210527|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4346|87.0|2015.0|1º Quadrimestre|caracterizacao de materiais|ESTM014-13|Opção Limitada|2015.01º Quadrimestre|12|4|ESTM014-17|3|1|4|4|2.0|8.0|1.0|0.0|0.0|12|-0.5|-0.15249857033260467|1.616|1.6666666666666667|1.6756756756756757|1.5789473684210527|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4347|87.0|2015.0|1º Quadrimestre|tecnologia de elastomeros|ESZM013-13|Livre Escolha|2015.01º Quadrimestre|12|4|ESZM013-17|4|0|4|4|3.0|12.0|1.0|0.0|0.0|12|-0.5|-0.15249857033260467|1.616|1.6666666666666667|1.6756756756756757|1.5789473684210527|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4348|87.0|2015.0|2º Quadrimestre|projeto dirigido|BIS0002-13|Obrigatória|2015.02º Quadrimestre|13|4|BCS0002-15|0|2|10|2|3.0|6.0|0.9095477386934674|0.02512562814070352|0.06532663316582915|12|-0.5|-0.15249857033260467|1.616|1.1666666666666667|1.675|1.5789473684210527|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4349|87.0|2015.0|2º Quadrimestre|historia da ciencia e ensino|NHZ5008-09|Livre Escolha|2015.02º Quadrimestre|13|4|NH4106|2|0|2|2|2.0|4.0|0.875|0.0|0.125|12|-0.5|-0.15249857033260467|1.616|1.1666666666666667|1.675|1.5789473684210527|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4350|87.0|2015.0|2º Quadrimestre|funcoes e reacoes organicas|NHT4017-13|Opção Limitada|2015.02º Quadrimestre|13|4|NHT4017-15|4|0|6|4|0.0|0.0|0.6|0.4|0.0|12|-0.5|-0.15249857033260467|1.616|1.1666666666666667|1.675|1.5789473684210527|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4351|87.0|2015.0|2º Quadrimestre|selecao de materiais|ESTM013-13|Opção Limitada|2015.02º Quadrimestre|13|4|ESTM013-17|4|0|4|4|1.0|4.0|0.8333333333333334|0.16666666666666666|0.0|12|-0.5|-0.15249857033260467|1.616|1.1666666666666667|1.675|1.5789473684210527|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4352|87.0|2015.0|3º Quadrimestre|bases matematicas|BIN0003-13|Obrigatória|2015.03º Quadrimestre|14|4|BIS0003-15|4|0|5|4|2.0|8.0|0.7584745762711864|0.24152542372881355|0.0|14|1.5|0.457495710997814|1.616|1.8571428571428572|1.6395348837209303|1.5789473684210527|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4353|87.0|2015.0|3º Quadrimestre|mecanica dos solidos i|ESTO008-13|Opção Limitada|2015.03º Quadrimestre|14|4|ESTO008-17|3|1|5|4|0.0|0.0|0.7653061224489796|0.23469387755102042|0.0|14|1.5|0.457495710997814|1.616|1.8571428571428572|1.6395348837209303|1.5789473684210527|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4354|87.0|2015.0|3º Quadrimestre|algebra linear|MCTB001-13|Opção Limitada|2015.03º Quadrimestre|14|4|MCTB001-17|6|0|5|6|3.0|18.0|0.7125748502994012|0.23353293413173654|0.05389221556886228|14|1.5|0.457495710997814|1.616|1.8571428571428572|1.6395348837209303|1.5789473684210527|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4355|87.0|2016.0|1º Quadrimestre|reologia i|ESTM012-13|Opção Limitada|2016.01º Quadrimestre|15|5|EN2818|2|0|3|2|2.0|4.0|1.0|0.0|0.0|18|5.5|1.6774842736586515|1.616|2.0|1.6559139784946237|1.5789473684210527|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4356|87.0|2016.0|1º Quadrimestre|termodinamica estatistica de materiais|ESTM009-13|Opção Limitada|2016.01º Quadrimestre|15|5|ESTM009-17|4|0|4|4|0.0|0.0|0.5|0.5|0.0|18|5.5|1.6774842736586515|1.616|2.0|1.6559139784946237|1.5789473684210527|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4357|87.0|2016.0|1º Quadrimestre|materiais para energia e ambiente|ESZM027-13|Livre Escolha|2016.01º Quadrimestre|15|5|ESZM027-17|4|0|4|4|4.0|16.0|1.0|0.0|0.0|18|5.5|1.6774842736586515|1.616|2.0|1.6559139784946237|1.5789473684210527|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4358|87.0|2016.0|1º Quadrimestre|blendas polimericas e aditivacao de polimeros|ESZM015-13|Livre Escolha|2016.01º Quadrimestre|15|5|EN3814|4|0|4|4|3.0|12.0|1.0|0.0|0.0|18|5.5|1.6774842736586515|1.616|2.0|1.6559139784946237|1.5789473684210527|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4359|87.0|2016.0|1º Quadrimestre|design de dispositivos|ESZM006-13|Livre Escolha|2016.01º Quadrimestre|15|5|ESZM034-17|4|0|4|4|1.0|4.0|0.6666666666666666|0.3333333333333333|0.0|18|5.5|1.6774842736586515|1.616|2.0|1.6559139784946237|1.5789473684210527|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4360|87.0|2016.0|2º Quadrimestre|mecanica dos fluidos i|ESTO007-13|Opção Limitada|2016.02º Quadrimestre|16|5|ESTO015-17|4|0|5|4|1.0|4.0|0.648936170212766|0.2765957446808511|0.07446808510638298|8|-4.5|-1.372487132993442|1.616|1.5|1.6862745098039216|1.5789473684210527|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4361|87.0|2016.0|2º Quadrimestre|dinamica molecular e monte carlo|ESZM008-13|Livre Escolha|2016.02º Quadrimestre|16|5|ESZM008-17|3|1|4|4|2.0|8.0|1.0|0.0|0.0|8|-4.5|-1.372487132993442|1.616|1.5|1.6862745098039216|1.5789473684210527|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4362|87.0|2016.0|3º Quadrimestre|termodinamica estatistica de materiais|ESTM009-13|Opção Limitada|2016.03º Quadrimestre|17|5|ESTM009-17|4|0|4|4|0.0|0.0|0.5|0.5|0.0|12|-0.5|-0.15249857033260467|1.616|1.0|1.679245283018868|1.5789473684210527|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4363|87.0|2016.0|3º Quadrimestre|nanocompositos|ESZM031-13|Livre Escolha|2016.03º Quadrimestre|17|5|ESZM031-17|4|0|4|4|2.0|8.0|1.0|0.0|0.0|12|-0.5|-0.15249857033260467|1.616|1.0|1.679245283018868|1.5789473684210527|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4364|87.0|2016.0|3º Quadrimestre|propriedades eletricas, magneticas e opticas|ESTM011-13|Opção Limitada|2016.03º Quadrimestre|17|5|ESTM019-17|4|0|4|4|1.0|4.0|1.0|0.0|0.0|12|-0.5|-0.15249857033260467|1.616|1.0|1.679245283018868|1.5789473684210527|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
4365|87.0|2017.0|1º Quadrimestre|engenharia unificada ii|ESTO901-13|Opção Limitada|2017.01º Quadrimestre|18|6|ESTO903-17|0|2|5|2|4.0|8.0|1.0|0.0|0.0|10|-2.5|-0.7624928516630234|1.616|1.6|1.6428571428571428|1.3846153846153846|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4366|87.0|2017.0|1º Quadrimestre|estado solido|ESTM001-13|Opção Limitada|2017.01º Quadrimestre|18|6|ESTM001-17|4|0|4|4|0.0|0.0|0.5|0.5|0.0|10|-2.5|-0.7624928516630234|1.616|1.6|1.6428571428571428|1.3846153846153846|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4367|87.0|2017.0|1º Quadrimestre|engenharia de polimeros|ESZM014-13|Livre Escolha|2017.01º Quadrimestre|18|6|ESZM014-17|4|0|4|4|2.0|8.0|0.6666666666666666|0.3333333333333333|0.0|10|-2.5|-0.7624928516630234|1.616|1.6|1.6428571428571428|1.3846153846153846|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4368|87.0|2017.0|2º Quadrimestre|mecanica dos solidos i|ESTO008-17|Opção Limitada|2017.02º Quadrimestre|19|6|ESTO008-17|3|1|5|4|3.0|12.0|0.7653061224489796|0.23469387755102042|0.0|8|-4.5|-1.372487132993442|1.616|1.5|1.641025641025641|1.3846153846153846|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
4369|87.0|2017.0|2º Quadrimestre|fenomenos de transporte|ESTO016-17|Opção Limitada|2017.02º Quadrimestre|19|6|ESTO016-17|4|0|4|4|0.0|0.0|0.7222222222222222|0.2222222222222222|0.05555555555555555|8|-4.5|-1.372487132993442|1.616|1.5|1.641025641025641|1.3846153846153846|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4370|87.0|2017.0|3º Quadrimestre|propriedades mecanicas e termicas|ESTM010-17|Opção Limitada|2017.03º Quadrimestre|20|6|ESTM010-17|3|1|4|4|0.0|0.0|0.5|0.5|0.0|8|-4.5|-1.372487132993442|1.616|1.0|1.6363636363636365|1.3846153846153846|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
4371|87.0|2017.0|3º Quadrimestre|fenomenos de transporte|ESTO016-17|Opção Limitada|2017.03º Quadrimestre|20|6|ESTO016-17|4|0|4|4|2.0|8.0|0.7222222222222222|0.2222222222222222|0.05555555555555555|8|-4.5|-1.372487132993442|1.616|1.0|1.6363636363636365|1.3846153846153846|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4372|88.0|2013.0|1º Quadrimestre|bases matematicas|BIN0003-13|Obrigatória|2013.01º Quadrimestre|1|0|BIS0003-15|4|0|5|4|2.0|8.0|0.7584745762711864|0.24152542372881355|0.0|4|-6.7333333333333325|-1.9830624354709807|2.658385093167702|2.0|4.0|2.423076923076923|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
4373|88.0|2013.0|2º Quadrimestre|bases computacionais da ciencia|BIM0005-13|Obrigatória|2013.02º Quadrimestre|2|0|BIS0005-15|0|2|2|2|3.0|6.0|0.9371069182389937|0.0440251572327044|0.018867924528301886|8|-2.7333333333333325|-0.8050055431119821|2.658385093167702|3.0|2.0|2.423076923076923|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
